num_pipeline__Income,num_pipeline__Age,num_pipeline__children,num_pipeline__num_purchases,num_pipeline__expenses,ordinal_pipeline__Education_Level,onehot_pipeline__relationship_in_relationship,onehot_pipeline__relationship_single
0.2761890116805198,1.4793573396858926,0.059866199833694504,-0.37451461583133655,-0.6185658384956655,0.0,1.0,0.0
-1.3800099853721104,-1.0323111887566723,0.059866199833694504,-0.7685195839677468,-0.8782592757877979,2.0,0.0,1.0
-1.265534638550789,-0.6858741503508012,0.059866199833694504,-0.7685195839677468,-0.9148827092520729,0.0,1.0,0.0
-0.38087340708428924,0.006999926460940838,0.059866199833694504,-0.50584960521014,-0.6701715856498713,1.0,0.0,1.0
-0.42567860398440993,-1.2921389675610755,0.059866199833694504,-0.11184463707372977,-0.32890777382367176,2.0,0.0,1.0
1.576022536405789,-1.1189204483581399,-1.2779601025723368,0.6761652991990906,2.1897856276057914,2.0,1.0,0.0
0.1222194287985317,-0.5992648907493334,0.059866199833694504,0.6761652991990906,0.09725581557880186,1.0,1.0,0.0
-1.2960485226465608,-1.811794525169882,0.059866199833694504,-0.8998545733465502,-0.9365238290264173,0.0,1.0,0.0
1.6460789380244043,0.4400462244682796,-1.2779601025723368,-0.11184463707372977,1.6587458423738028,1.0,0.0,1.0
-0.17751188839537926,-0.9457019291552045,0.059866199833694504,-0.8998545733465502,-0.7817065875638,1.0,1.0,0.0
-1.5456154006387204,0.09360918606240859,1.3976925022397257,-0.6371845945889434,-0.8899121864355218,1.0,1.0,0.0
-1.1765036222966698,-0.33943711194493015,1.3976925022397257,-1.162524552104157,-0.9698178594484856,2.0,1.0,0.0
-0.578344587387623,0.5266554840697474,1.3976925022397257,-1.0311895627253536,-0.9148827092520729,0.0,0.0,1.0
-1.450983734772086,-1.7251852655684141,0.059866199833694504,-0.8998545733465502,-0.8532887529712467,1.0,0.0,1.0
0.433441733990534,-0.16621859274199466,0.059866199833694504,0.4134953204414838,-0.12914359129126224,2.0,0.0,1.0
-1.4053577530149588,0.5266554840697474,-1.2779601025723368,-0.8998545733465502,-0.7350949449729044,1.0,1.0,0.0
1.4567190433667823,1.739185118490296,-1.2779601025723368,1.3328402460931077,0.6732425418805826,2.0,1.0,0.0
-0.38937094442741554,1.4793573396858926,1.3976925022397257,0.15082534168387704,-0.6052482263268383,1.0,1.0,0.0
0.16190679070790587,-0.7724834099522689,0.059866199833694504,0.807500288577894,0.31866111788555573,2.0,0.0,1.0
1.370295226070213,-1.1189204483581399,-1.2779601025723368,0.5448303098202872,1.9450745040035897,1.0,1.0,0.0
-1.7483492603193311,-0.07960933314052691,-1.2779601025723368,-0.8998545733465502,-0.8982356940410389,0.0,1.0,0.0
1.7499323631668178,0.8730925224756184,0.059866199833694504,0.6761652991990906,2.253044285407721,1.0,1.0,0.0
-0.892608624696767,-0.7724834099522689,0.059866199833694504,-1.0311895627253536,-0.8749298727455911,1.0,1.0,0.0
1.458795146240387,-0.9457019291552045,-1.2779601025723368,0.5448303098202872,1.6121341997829073,1.0,0.0,1.0
0.964296410625046,-0.16621859274199466,0.059866199833694504,1.464175235471911,0.31866111788555573,2.0,1.0,0.0
0.528169962781522,-0.07960933314052691,0.059866199833694504,1.464175235471911,0.47514306086927655,0.0,1.0,0.0
-0.1316927807895446,0.5266554840697474,0.059866199833694504,0.019490352305073632,-0.4537603879064277,2.0,0.0,1.0
0.030436369200331836,1.6525758588888282,0.059866199833694504,-0.37451461583133655,-0.5636306882992529,2.0,1.0,0.0
0.7260756762444474,0.6132647436712151,0.059866199833694504,0.5448303098202872,0.7681305285834772,1.0,0.0,1.0
-1.0732295747003786,1.5659665992873604,1.3976925022397257,-1.4251945308617637,-0.9864648746595197,2.0,1.0,0.0
-0.18518864088149908,-0.8590926695537366,0.059866199833694504,-1.4251945308617637,-0.9698178594484856,1.0,0.0,1.0
-0.6434279984020225,-0.07960933314052691,1.3976925022397257,-1.4251945308617637,-0.9764766655328992,1.0,1.0,0.0
-0.31564515168335916,-0.4260463715463979,0.059866199833694504,0.15082534168387704,-0.390501730104498,1.0,1.0,0.0
-0.6316956030930468,0.09360918606240859,1.3976925022397257,-1.162524552104157,-0.9415179335897276,2.0,1.0,0.0
-0.6244533837665187,-0.7724834099522689,0.059866199833694504,-0.50584960521014,-0.7101244221563532,0.0,0.0,1.0
0.622173969639857,-0.07960933314052691,0.059866199833694504,-0.37451461583133655,-0.5403248670038051,2.0,1.0,0.0
-0.7033452929634985,-1.0323111887566723,0.059866199833694504,-1.0311895627253536,-0.9015650970832457,2.0,1.0,0.0
0.5054776755584004,-0.6858741503508012,0.059866199833694504,0.807500288577894,1.0428062795655402,2.0,1.0,0.0
-0.011568502893531328,0.09360918606240859,1.3976925022397257,-0.50584960521014,-0.7018009145508362,1.0,1.0,0.0
-1.8475676650927666,-0.07960933314052691,1.3976925022397257,-0.6371845945889434,-0.9232062168575901,1.0,1.0,0.0
-0.19576228109823016,0.2668277052653441,1.3976925022397257,-0.8998545733465502,-0.8799239773089013,2.0,1.0,0.0
0.14853282568491724,1.1329203012800215,1.3976925022397257,0.15082534168387704,-0.6268893461011826,2.0,1.0,0.0
-0.305119792928805,-0.4260463715463979,1.3976925022397257,0.019490352305073632,-0.6468657643544236,2.0,1.0,0.0
-0.5232554390438323,1.5659665992873604,0.059866199833694504,0.6761652991990906,-0.26564911602174207,1.0,1.0,0.0
-0.17891205079850803,0.18021844566387635,1.3976925022397257,-1.2938595414829603,-0.9265356198997968,0.0,1.0,0.0
-1.1624537168032052,1.5659665992873604,-1.2779601025723368,-1.0311895627253536,-0.7667242738738692,2.0,1.0,0.0
-0.5829313262944241,-1.2055297079596077,0.059866199833694504,-1.0311895627253536,-0.9132180077309695,1.0,1.0,0.0
-1.1914225941093177,-0.16621859274199466,1.3976925022397257,-0.50584960521014,-0.8999003955621423,0.0,1.0,0.0
1.3650808281551128,1.2195295608814893,-1.2779601025723368,0.9388352779566974,2.103221148508414,1.0,0.0,1.0
0.4957248201986759,0.6998740032726829,0.059866199833694504,0.6761652991990906,0.012356038002527828,2.0,1.0,0.0
0.11280454367404513,1.2195295608814893,0.059866199833694504,0.4134953204414838,-0.2173727719097431,1.0,1.0,0.0
-1.3183545581722675,0.8730925224756184,-1.2779601025723368,-1.162524552104157,-0.9132180077309695,1.0,1.0,0.0
-0.5717783085315707,-1.2921389675610755,0.059866199833694504,-1.0311895627253536,-0.8699357681822808,2.0,0.0,1.0
1.9619845450475615,-0.5126556311478657,-1.2779601025723368,0.807500288577894,2.4677907816300615,2.0,1.0,0.0
0.8862252862850728,0.35343696486681186,-1.2779601025723368,0.6761652991990906,1.4556522567991865,2.0,0.0,1.0
-0.8858975014541843,-0.6858741503508012,0.059866199833694504,-1.2938595414829603,-0.9232062168575901,1.0,1.0,0.0
0.4078042775746244,-0.25282785234346244,-1.2779601025723368,0.019490352305073632,-0.36886061033015366,2.0,1.0,0.0
-1.6448338054121556,-0.5126556311478657,0.059866199833694504,-0.7685195839677468,-0.8899121864355218,2.0,1.0,0.0
-1.3333700929092691,0.006999926460940838,0.059866199833694504,-1.162524552104157,-0.8932415894777286,1.0,0.0,1.0
-0.45179887502208804,0.006999926460940838,1.3976925022397257,-1.162524552104157,-0.9548355457585549,2.0,1.0,0.0
-1.2216467894320284,-0.7724834099522689,0.059866199833694504,-0.7685195839677468,-0.8999003955621423,0.0,1.0,0.0
-0.9867574759416328,-1.0323111887566723,0.059866199833694504,-0.6371845945889434,-0.8732651712244877,1.0,1.0,0.0
-1.0354251898159017,0.6998740032726829,0.059866199833694504,-1.2938595414829603,-0.934859127505314,1.0,0.0,1.0
0.5446339413838293,0.7864832628741506,0.059866199833694504,1.0701702673355007,0.35861395439203764,1.0,1.0,0.0
1.03222842790788,1.2195295608814893,-1.2779601025723368,0.2821603310626804,0.9112948593983706,1.0,0.0,1.0
0.4799367820668446,1.8257943780917636,1.3976925022397257,0.6761652991990906,-0.015943887856230184,2.0,1.0,0.0
-0.09215026326670102,0.2668277052653441,1.3976925022397257,-0.50584960521014,-0.790030095169317,2.0,1.0,0.0
-1.4309952094308684,-1.465357486764011,0.059866199833694504,-0.37451461583133655,-0.6501951673966304,2.0,0.0,1.0
-0.439245694856106,-0.33943711194493015,0.059866199833694504,-1.0311895627253536,-0.8932415894777286,1.0,0.0,1.0
-1.2252196176331158,1.1329203012800215,2.735518804645757,-1.2938595414829603,-0.9581649488007618,1.0,0.0,1.0
-1.0006625370485667,-0.5126556311478657,0.059866199833694504,-1.162524552104157,-0.9298650229420037,0.0,1.0,0.0
1.4311298684130493,0.35343696486681186,-1.2779601025723368,0.4134953204414838,0.981212323284714,1.0,1.0,0.0
-1.1901189946305426,0.006999926460940838,-1.2779601025723368,-0.37451461583133655,-0.5586365837359427,2.0,0.0,1.0
-1.571494264365514,-0.33943711194493015,0.059866199833694504,-1.2938595414829603,-0.943182635110831,0.0,1.0,0.0
-1.3978741263775465,0.18021844566387635,2.735518804645757,-1.0311895627253536,-0.943182635110831,1.0,1.0,0.0
-0.15868211814640612,0.006999926460940838,-1.2779601025723368,1.3328402460931077,0.46349015022155265,2.0,0.0,1.0
-0.2747024717573868,-0.4260463715463979,1.3976925022397257,0.4134953204414838,-0.38384292402008435,1.0,1.0,0.0
-0.7597380407860642,0.35343696486681186,2.735518804645757,-1.162524552104157,-0.9465120381530379,2.0,0.0,1.0
0.12724070086492453,-0.7724834099522689,1.3976925022397257,-1.2938595414829603,-0.934859127505314,1.0,0.0,1.0
-1.014133064995909,0.7864832628741506,0.059866199833694504,0.2821603310626804,-0.46208389551194473,2.0,1.0,0.0
0.14143545074491967,0.6998740032726829,0.059866199833694504,0.2821603310626804,-0.33223717686587856,2.0,1.0,0.0
-0.9605406419796009,-0.16621859274199466,-1.2779601025723368,-1.162524552104157,-0.846629946886833,1.0,0.0,1.0
1.0028732989043525,1.739185118490296,-1.2779601025723368,-0.11184463707372977,0.5583781369244472,1.0,0.0,1.0
-0.7025727895686689,-0.7724834099522689,0.059866199833694504,-1.2938595414829603,-0.9498414411952446,0.0,0.0,1.0
1.0191441516579525,1.2195295608814893,-1.2779601025723368,0.807500288577894,0.6282956008107905,0.0,1.0,0.0
-1.8299932128603915,-0.5992648907493334,0.059866199833694504,-1.0311895627253536,-0.9448473366319344,1.0,1.0,0.0
1.577326135884564,-0.5126556311478657,0.059866199833694504,0.6761652991990906,1.054459190213264,1.0,0.0,1.0
0.938803798595667,0.7864832628741506,0.059866199833694504,2.514855150502338,2.0333036846220707,1.0,1.0,0.0
-0.8226970674646821,-0.6858741503508012,1.3976925022397257,-0.7685195839677468,-0.8333123347180058,2.0,0.0,1.0
-1.0987704681919346,-0.6858741503508012,0.059866199833694504,-0.37451461583133655,-0.6868186008609054,1.0,0.0,1.0
0.8476966794679431,-0.07960933314052691,0.059866199833694504,1.3328402460931077,1.635440021078355,2.0,1.0,0.0
0.6740765414799754,0.9597017820770861,-1.2779601025723368,-0.11184463707372977,0.598330973430929,2.0,1.0,0.0
0.528169962781522,-0.07960933314052691,0.059866199833694504,1.464175235471911,0.47514306086927655,0.0,1.0,0.0
-0.9322477051439644,0.7864832628741506,-1.2779601025723368,-1.0311895627253536,-0.8499593499290399,0.0,0.0,1.0
1.5638556079372217,-0.33943711194493015,-1.2779601025723368,0.807500288577894,1.6371047225994586,1.0,0.0,1.0
-0.2619078842805204,0.6132647436712151,2.735518804645757,-1.4251945308617637,-0.9781413670540027,1.0,0.0,1.0
1.5955765285874148,1.4793573396858926,-1.2779601025723368,2.252185171744731,1.284188000125535,1.0,0.0,1.0
0.2247209729999932,0.6132647436712151,0.059866199833694504,-0.11184463707372977,-0.3505488935980161,1.0,1.0,0.0
0.5597460390451846,1.6525758588888282,0.059866199833694504,1.464175235471911,1.4539875552780832,2.0,0.0,1.0
1.0701293757167105,-0.16621859274199466,0.059866199833694504,0.4134953204414838,0.9579065019892662,1.0,1.0,0.0
0.5723475006733435,0.7864832628741506,0.059866199833694504,1.464175235471911,0.6682484373172723,1.0,1.0,0.0
1.1883706765878264,1.8257943780917636,-1.2779601025723368,0.807500288577894,1.239241059055743,2.0,1.0,0.0
0.5471445774170256,0.8730925224756184,0.059866199833694504,1.0701702673355007,1.170988296690503,2.0,0.0,1.0
-0.2713710508671839,0.4400462244682796,0.059866199833694504,0.019490352305073632,-0.19573165213539875,1.0,0.0,1.0
1.260406618155693,1.9124036376932314,-1.2779601025723368,-0.24317962645253316,2.744131234133228,2.0,1.0,0.0
-0.24447827643467607,-0.16621859274199466,1.3976925022397257,0.2821603310626804,-0.6135717339323553,2.0,1.0,0.0
2.6045142436971376,-0.07960933314052691,-1.2779601025723368,1.9895151929871246,1.865168830990626,1.0,1.0,0.0
0.18131593850300126,-0.07960933314052691,0.059866199833694504,-0.50584960521014,-0.6135717339323553,2.0,0.0,1.0
1.3124540343823419,-0.6858741503508012,0.059866199833694504,1.7268452142295179,0.8130774696532693,2.0,1.0,0.0
0.7415740256032176,0.9597017820770861,0.059866199833694504,0.2821603310626804,-0.0076203802507131225,1.0,1.0,0.0
2.281318135885275,0.7864832628741506,-1.2779601025723368,0.5448303098202872,2.337944062983995,2.0,0.0,1.0
-1.0826444598248652,-1.3787482271625433,0.059866199833694504,-1.162524552104157,-0.9248709183786934,1.0,1.0,0.0
0.7685633629600791,-0.4260463715463979,0.059866199833694504,2.252185171744731,0.9495829943837492,1.0,1.0,0.0
-0.04396536401420051,1.6525758588888282,0.059866199833694504,-1.0311895627253536,-0.8932415894777286,2.0,1.0,0.0
-0.10117889669377275,1.2195295608814893,0.059866199833694504,0.019490352305073632,-0.3971605361889117,1.0,0.0,1.0
0.47081158571541915,1.392748080084425,0.059866199833694504,-0.6371845945889434,-0.7301008404095942,1.0,1.0,0.0
-1.2088039204929852,0.9597017820770861,-1.2779601025723368,-0.50584960521014,-0.6551892719599406,0.0,1.0,0.0
1.0396154916209386,1.9124036376932314,0.059866199833694504,1.464175235471911,0.8180715742165795,2.0,1.0,0.0
-0.23139400018474857,0.2668277052653441,2.735518804645757,-0.37451461583133655,-0.6335481521855962,2.0,0.0,1.0
0.2281972382767267,0.5266554840697474,0.059866199833694504,0.9388352779566974,-0.010949783292919948,1.0,1.0,0.0
-1.522826550491245,-1.3787482271625433,0.059866199833694504,-1.4251945308617637,-0.9681531579273822,1.0,1.0,0.0
0.3284778352180529,-0.5126556311478657,0.059866199833694504,1.2015052567143043,0.7664658270623738,1.0,0.0,1.0
-1.2341516881358336,-0.9457019291552045,-1.2779601025723368,-1.162524552104157,-0.8815886788300047,0.0,1.0,0.0
-1.7799253365829937,1.1329203012800215,-1.2779601025723368,-1.2938595414829603,-0.9614943518429685,2.0,1.0,0.0
-1.585399325472448,0.8730925224756184,-1.2779601025723368,-1.2938595414829603,-0.9048945001254525,1.0,1.0,0.0
-0.3118309161713877,-0.4260463715463979,0.059866199833694504,-1.4251945308617637,-0.971482560969589,2.0,1.0,0.0
-1.4708274157267731,-1.5519667463654787,0.059866199833694504,-1.0311895627253536,-0.9065592016465559,0.0,0.0,1.0
-1.0785888170020095,0.09360918606240859,0.059866199833694504,-1.2938595414829603,-0.9481767396741412,2.0,1.0,0.0
0.15273331289430356,-0.16621859274199466,1.3976925022397257,-0.37451461583133655,-0.6751656902131815,0.0,1.0,0.0
0.3755039793783089,0.4400462244682796,0.059866199833694504,1.7268452142295179,0.7398306027247191,2.0,1.0,0.0
0.37275193603422824,0.6132647436712151,1.3976925022397257,0.807500288577894,-0.04923791827829844,2.0,0.0,1.0
0.7340903989658052,-0.07960933314052691,0.059866199833694504,0.2821603310626804,0.7082012738237543,1.0,0.0,1.0
1.2469360902083506,-0.9457019291552045,0.059866199833694504,0.6761652991990906,0.11057342774762917,1.0,1.0,0.0
0.05250099741515421,-0.5126556311478657,0.059866199833694504,0.15082534168387704,0.6432779145007212,2.0,0.0,1.0
-1.1962024588648263,-0.4260463715463979,1.3976925022397257,-1.4251945308617637,-0.9864648746595197,1.0,1.0,0.0
1.437503021420394,0.5266554840697474,0.059866199833694504,0.807500288577894,1.0611179962976778,2.0,1.0,0.0
0.9081933515755415,-0.8590926695537366,-1.2779601025723368,0.2821603310626804,-0.04590851523609161,1.0,0.0,1.0
-0.7426464031754578,-1.3787482271625433,0.059866199833694504,-0.37451461583133655,-0.7184479297618703,0.0,1.0,0.0
0.6647582192798425,-0.9457019291552045,-1.2779601025723368,0.6761652991990906,0.10058521862100869,2.0,0.0,1.0
0.801056787005102,0.5266554840697474,0.059866199833694504,1.0701702673355007,0.5400664201923097,1.0,0.0,1.0
0.8312327008656358,0.18021844566387635,-1.2779601025723368,1.9895151929871246,2.4478143633768203,1.0,0.0,1.0
-0.5063569272819333,-1.1189204483581399,-1.2779601025723368,0.019490352305073632,-0.22736098103636357,0.0,1.0,0.0
-0.6074100276180892,1.2195295608814893,0.059866199833694504,-0.37451461583133655,-0.5769483004680802,1.0,1.0,0.0
0.6880298840490863,0.18021844566387635,-1.2779601025723368,0.2821603310626804,0.9029713517928536,1.0,1.0,0.0
0.7217786261107073,-0.5992648907493334,0.059866199833694504,0.6761652991990906,0.142202756648594,2.0,0.0,1.0
1.705803106737173,-0.25282785234346244,-1.2779601025723368,0.9388352779566974,2.514402424220957,2.0,0.0,1.0
1.2706905695993629,-1.7251852655684141,-1.2779601025723368,0.807500288577894,1.2359116560135361,2.0,1.0,0.0
0.86662301264127,0.006999926460940838,-1.2779601025723368,0.019490352305073632,0.7331717966403055,2.0,1.0,0.0
-0.04420677132508478,0.7864832628741506,0.059866199833694504,0.9388352779566974,-0.18407874148767486,2.0,0.0,1.0
0.4674801648252162,-0.07960933314052691,-1.2779601025723368,-0.24317962645253316,0.5883427643043085,1.0,0.0,1.0
-0.44474978154426736,0.9597017820770861,0.059866199833694504,-0.37451461583133655,-0.5553071806937359,2.0,1.0,0.0
-1.8560652024358928,1.4793573396858926,-1.2779601025723368,-1.2938595414829603,-0.9565002472796583,0.0,1.0,0.0
-0.19103069780489845,1.739185118490296,1.3976925022397257,-0.7685195839677468,-0.8033477073381443,2.0,0.0,1.0
0.5019531288194901,0.6998740032726829,1.3976925022397257,-0.8998545733465502,-0.7950241997326273,2.0,1.0,0.0
-0.8064262147110822,-2.2448408231772206,-1.2779601025723368,-1.4251945308617637,-0.9664884564062788,1.0,0.0,1.0
-1.2074520395520334,1.739185118490296,1.3976925022397257,-0.8998545733465502,-0.9098886046887628,2.0,0.0,1.0
-0.26982604407752453,0.6998740032726829,-1.2779601025723368,0.6761652991990906,0.05397357603011314,1.0,0.0,1.0
1.300769920535543,0.7864832628741506,-1.2779601025723368,1.7268452142295179,0.6665837357961689,1.0,1.0,0.0
1.321675793658121,-0.33943711194493015,0.059866199833694504,0.6761652991990906,0.21711432509824757,1.0,0.0,1.0
0.9608201453483125,-0.7724834099522689,1.3976925022397257,0.6761652991990906,0.017350142565838066,1.0,1.0,0.0
0.9412661531666866,-0.7724834099522689,0.059866199833694504,0.807500288577894,1.4140347187716011,1.0,0.0,1.0
1.869477263516709,-1.6385760059669465,-1.2779601025723368,0.019490352305073632,1.6937045743169745,2.0,0.0,1.0
-0.49206561447758446,0.09360918606240859,0.059866199833694504,-0.37451461583133655,-0.6934774069453191,2.0,0.0,1.0
0.986167912991161,-1.465357486764011,0.059866199833694504,0.9388352779566974,1.397387703560567,1.0,1.0,0.0
-0.7650007201633413,-0.07960933314052691,0.059866199833694504,-1.162524552104157,-0.9098886046887628,2.0,0.0,1.0
-0.4027449094504042,1.5659665992873604,0.059866199833694504,0.6761652991990906,0.05563827755121656,1.0,0.0,1.0
0.716902198430845,1.8257943780917636,0.059866199833694504,-0.11184463707372977,0.5733604506143779,2.0,1.0,0.0
-0.7893345771004758,-0.16621859274199466,0.059866199833694504,-1.2938595414829603,-0.9065592016465559,2.0,1.0,0.0
-1.2685763706679307,-1.465357486764011,0.059866199833694504,-1.4251945308617637,-0.9748119640117958,1.0,1.0,0.0
0.1797709317133419,0.35343696486681186,0.059866199833694504,1.464175235471911,0.49844888216472427,2.0,0.0,1.0
-0.8824695176396277,-0.5126556311478657,0.059866199833694504,-0.8998545733465502,-0.8183300210280751,1.0,0.0,1.0
0.331760974646079,1.392748080084425,-1.2779601025723368,0.6761652991990906,-0.01261448481402336,1.0,1.0,0.0
-0.060574187003038356,-1.1189204483581399,0.059866199833694504,-0.24317962645253316,-0.6169011369745622,1.0,1.0,0.0
1.2114492155083627,-0.5126556311478657,-1.2779601025723368,-0.50584960521014,1.5105874069955991,2.0,1.0,0.0
1.7274332017924037,0.7864832628741506,-1.2779601025723368,0.2821603310626804,0.9129595609194741,0.0,0.0,1.0
-1.2396557748239951,-0.7724834099522689,0.059866199833694504,-1.0311895627253536,-0.9248709183786934,1.0,1.0,0.0
0.3468247908452575,-0.07960933314052691,0.059866199833694504,2.120850182365928,0.9678947111158867,1.0,0.0,1.0
-0.3073890216511171,0.9597017820770861,1.3976925022397257,-1.4251945308617637,-0.9698178594484856,1.0,0.0,1.0
1.1239632060439029,0.35343696486681186,0.059866199833694504,0.15082534168387704,0.6016603764731359,2.0,1.0,0.0
0.366185657178176,1.3061388204829572,-1.2779601025723368,0.807500288577894,0.44184903044720825,1.0,1.0,0.0
-1.5710114497437455,-1.2921389675610755,0.059866199833694504,-1.162524552104157,-0.9781413670540027,2.0,1.0,0.0
0.9976589009892524,0.35343696486681186,-1.2779601025723368,0.15082534168387704,2.236397270196687,1.0,1.0,0.0
-2.1256688872314466,-0.5992648907493334,0.059866199833694504,-0.37451461583133655,-0.886582783393315,1.0,1.0,0.0
-0.32506003680784573,0.2668277052653441,0.059866199833694504,-1.162524552104157,-0.8965709925199354,1.0,1.0,0.0
1.3938082981503412,1.2195295608814893,-1.2779601025723368,1.2015052567143043,1.292511507731052,1.0,1.0,0.0
1.1339091872523348,-0.5992648907493334,-1.2779601025723368,1.0701702673355007,0.7048718707815474,2.0,0.0,1.0
0.26242879496011634,0.35343696486681186,2.735518804645757,0.807500288577894,-0.32058426621815467,2.0,1.0,0.0
1.8522890629817488,-1.8984037847713497,-1.2779601025723368,1.464175235471911,0.38691388025079565,1.0,1.0,0.0
-0.7522544141486518,1.739185118490296,1.3976925022397257,-1.4251945308617637,-0.9864648746595197,2.0,0.0,1.0
0.0997685488862945,1.392748080084425,1.3976925022397257,1.0701702673355007,-0.20571986126201922,2.0,1.0,0.0
0.7168056355064913,-0.7724834099522689,1.3976925022397257,1.0701702673355007,0.004032530397010766,1.0,1.0,0.0
-0.3116377903226803,1.8257943780917636,2.735518804645757,0.15082534168387704,-0.5320013593982881,2.0,0.0,1.0
1.8427776149329085,-0.33943711194493015,1.3976925022397257,-0.11184463707372977,1.445664047672566,1.0,0.0,1.0
0.9896924597300714,1.739185118490296,-1.2779601025723368,1.464175235471911,1.7869278594987656,1.0,1.0,0.0
0.76793570395178,-0.33943711194493015,0.059866199833694504,0.5448303098202872,1.2175999392813985,1.0,1.0,0.0
0.9182358957083271,1.4793573396858926,0.059866199833694504,-0.24317962645253316,-0.44876628334311747,2.0,1.0,0.0
-1.6434819244712038,-1.7251852655684141,0.059866199833694504,-1.4251945308617637,-0.9748119640117958,0.0,1.0,0.0
0.5482550510470933,0.006999926460940838,0.059866199833694504,0.6761652991990906,1.2225940438447087,1.0,1.0,0.0
0.6074481236759166,1.392748080084425,0.059866199833694504,1.9895151929871246,0.8247303803009932,2.0,0.0,1.0
-0.8007772836363903,1.1329203012800215,1.3976925022397257,-0.8998545733465502,-0.8433005438446263,2.0,1.0,0.0
-0.13323778757920396,1.6525758588888282,2.735518804645757,-0.7685195839677468,-0.8999003955621423,2.0,0.0,1.0
-0.6191907043892416,-0.7724834099522689,0.059866199833694504,-0.7685195839677468,-0.8233241255913852,0.0,1.0,0.0
1.4821150924718074,0.4400462244682796,-1.2779601025723368,0.807500288577894,0.4967841806436209,1.0,1.0,0.0
1.5603310611983112,1.4793573396858926,-1.2779601025723368,0.6761652991990906,1.6154636028251141,1.0,1.0,0.0
-1.6668501521648011,-0.5126556311478657,0.059866199833694504,-0.7685195839677468,-0.9415179335897276,0.0,1.0,0.0
0.948073839333623,-2.2448408231772206,-1.2779601025723368,1.2015052567143043,0.5933368688676188,1.0,0.0,1.0
-0.8608394225843969,-0.07960933314052691,0.059866199833694504,-1.4251945308617637,-0.9581649488007618,1.0,0.0,1.0
0.5811830082517079,1.3061388204829572,-1.2779601025723368,1.7268452142295179,1.017835756748989,0.0,1.0,0.0
1.5409701948653929,-0.25282785234346244,-1.2779601025723368,0.9388352779566974,1.4872815857001513,2.0,1.0,0.0
-0.0004154851306780056,0.9597017820770861,0.059866199833694504,0.2821603310626804,-0.257325608416225,2.0,1.0,0.0
0.3284778352180529,-0.5126556311478657,0.059866199833694504,1.2015052567143043,0.7664658270623738,1.0,0.0,1.0
1.4207010725828488,0.006999926460940838,-1.2779601025723368,1.3328402460931077,1.9201039811870386,1.0,1.0,0.0
1.1578085110298777,-0.8590926695537366,-1.2779601025723368,0.807500288577894,1.392393598997257,1.0,1.0,0.0
0.5952329137451724,-0.7724834099522689,-1.2779601025723368,1.2015052567143043,0.6699131388383758,0.0,1.0,0.0
0.5162927230860158,-0.25282785234346244,0.059866199833694504,1.0701702673355007,1.0361474734811265,2.0,1.0,0.0
0.3372650613342404,0.4400462244682796,0.059866199833694504,0.6761652991990906,0.9445888898204389,1.0,1.0,0.0
-0.5245590385226073,-0.8590926695537366,0.059866199833694504,-0.8998545733465502,-0.8516240514501433,2.0,1.0,0.0
-0.6130589586927812,0.8730925224756184,0.059866199833694504,-0.8998545733465502,-0.8399711408024194,2.0,1.0,0.0
-0.7726774726494612,-1.0323111887566723,0.059866199833694504,-0.8998545733465502,-0.894906290998832,0.0,1.0,0.0
1.3335047518914502,0.18021844566387635,1.3976925022397257,0.5448303098202872,-0.06588493348933257,1.0,0.0,1.0
1.2919344129571788,-1.6385760059669465,-1.2779601025723368,0.807500288577894,1.3707524792229124,2.0,1.0,0.0
-0.960830330752662,-0.7724834099522689,0.059866199833694504,-1.162524552104157,-0.8616122605767638,2.0,0.0,1.0
1.1394615554026732,1.4793573396858926,-1.2779601025723368,0.5448303098202872,0.3819197756874854,1.0,0.0,1.0
-0.13521732752845497,1.2195295608814893,0.059866199833694504,-0.37451461583133655,-0.6019188232846314,1.0,1.0,0.0
1.13260558777356,-0.6858741503508012,-1.2779601025723368,0.2821603310626804,2.1065505515506207,1.0,1.0,0.0
0.7678391410274262,-1.5519667463654787,-1.2779601025723368,1.8581802036083213,1.2658762833933974,1.0,1.0,0.0
-0.22381381062298245,0.35343696486681186,0.059866199833694504,-0.8998545733465502,-0.7001362130297327,0.0,1.0,0.0
0.5084711262133654,1.1329203012800215,0.059866199833694504,0.4134953204414838,-0.2556609068951216,2.0,1.0,0.0
0.9915271552927918,-0.8590926695537366,0.059866199833694504,0.807500288577894,0.2570671616047295,1.0,1.0,0.0
1.3235104892208414,1.5659665992873604,-1.2779601025723368,0.6761652991990906,1.5039286009111854,2.0,1.0,0.0
-0.4251957893626414,0.35343696486681186,1.3976925022397257,1.3328402460931077,0.08393820340997457,1.0,0.0,1.0
-0.8644605322476611,-0.25282785234346244,1.3976925022397257,-0.7685195839677468,-0.8699357681822808,1.0,1.0,0.0
-2.1577760595790547,1.046311041678554,0.059866199833694504,-1.819199498998174,-0.7767124830004898,2.0,1.0,0.0
-0.4864166834028925,1.392748080084425,1.3976925022397257,-1.4251945308617637,-0.9781413670540027,1.0,1.0,0.0
-0.5198274552292756,0.35343696486681186,0.059866199833694504,-0.8998545733465502,-0.8499593499290399,2.0,0.0,1.0
1.097118713073572,0.9597017820770861,-1.2779601025723368,0.4134953204414838,0.9229477700460945,2.0,1.0,0.0
